feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_assertion_action,review_status,current_status,current_evidence,current_rationale,reviewer,review_date
AOM_002012,Cocoa Pods Husk Boiled Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002013,Barley Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002015,Unspecified Bran Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002016,Maize Bran Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002017,Wheat Grain Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002018,Cowpea Haulm Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002019,Cowpea Husk Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002021,Soybean Cake Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002026,Cassava Leaves Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002027,Cassava Peel Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002029,Cassava Shaft Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002030,Yam Peels Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002031,Maize Dried Ground Heated,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002032,Breadfruit Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002033,Soybean Full Fat Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002035,Cassava Tuber Boiled Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002036,Fluted Pumpkin Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002043,Acacia sieberiana Pods Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002044,Acacia tortilis Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002047,Atriplex nummularia Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002050,Faidherbia albida Pods Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002051,Faidherbia albida Pods Dried Ground Soaked,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002055,Jatropha curcas Cake Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002056,Opuntia ficus indica Cladode Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002057,Opuntia ficus indica Cladode Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002065,Albizia lebbeck Leaves Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002066,Centrosema pubescens Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002070,Cellulose Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002071,Cellulose Dried Ground Heated,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002072,Chromium Oxide Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002074,Dicalcium Phosphate Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002079,Egg Boiled Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002086,Sorghum Sprout Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002087,Prosopis Pods Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002093,Walnut Leaves Dried Ethanol Treated Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002103,Coconut Cake Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002104,Palm Kernel Cake Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002105,Palm Kernel Cake Dried Fermented Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002122,Soybean Flakes Defatted Crushed Dehulled Dried Extruded Heated Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002128,Sesame Seed Dried Ground Soaked,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002129,Soybean Dehulled Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002130,Jatropha curcas Cake Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002131,Water Hyacinth Dried Fermented Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002133,Jatropha curcas Cake Defatted Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002134,Alfalfa Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002191,Fossil Shell Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002240,Brown Fish Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002346,Adansonia digitata Seed Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_002353,Date Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_003690,Poultry Litter Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_003815,Date Discarded Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_003894,Carob Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_003897,Jojoba Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_003918,African Yam Bean Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_003920,Hevea brasiliensis Seed Cake Boiled Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_003950,Vitex doniana Leaves Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_003970,Adansonia digitata Seed Cake Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006016,Acacia auriculiformis Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006019,Adansonia digitata Seed Dried Fermented Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006022,Spirulina Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006026,Balanites aegyptiaca Leaves Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006027,Bambara Groundnut Offal Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006045,Bracharia Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006050,Cashew Shell Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006059,Cassava Tuber Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006060,Cassava Tuber Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006061,Centrosema pubescens Leaves Dried Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
AOM_006063,Ceratonia siliqua Ground,aom:presentationForm,AOM_101125,Comminuted particle form,presentation-form,retain assertion; apply approved target label or hierarchy changes only,approved,approved-generated,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",Codex,2026-08-21
