feed_material_id,old_property,old_target_id,implementation_action,new_property,new_target_id,review_status,reviewer,implementation_date,decision_record,rationale
AOM_000565,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000647,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000649,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000655,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000656,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000657,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000660,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001313,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001318,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001324,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001331,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001679,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001813,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001814,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001896,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001906,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001907,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001945,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001959,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002017,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002116,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002125,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002126,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003565,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_004003,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006005,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006033,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006034,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006064,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006156,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006164,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006220,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_012120,aom:ingredientPart,AOM_101074,retained-generated-assertion,aom:ingredientPart,AOM_101074,held,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001189,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001267,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001268,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001954,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003853,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003933,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003960,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006108,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006182,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006183,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006403,aom:ingredientPart,AOM_101107,retained-generated-assertion,aom:ingredientPart,AOM_101107,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000752,aom:ingredientPart,AOM_101117,retained-reviewed-assertion,aom:ingredientPart,AOM_101117,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “flower” mapped through hard-tail decision AOM_000752; assertion 1.
AOM_006323,aom:ingredientPart,AOM_101117,retained-reviewed-assertion,aom:ingredientPart,AOM_101117,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “flower” mapped through hard-tail decision AOM_006323; assertion 2.
AOM_003879,aom:ingredientPart,AOM_101121,retained-reviewed-assertion,aom:ingredientPart,AOM_101121,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “rhizomes” mapped through hard-tail decision AOM_003879; assertion 1.
AOM_001880,aom:ingredientPart,AOM_101122,retained-reviewed-assertion,aom:ingredientPart,AOM_101122,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Explicit descriptor “liver” mapped through hard-tail decision AOM_001880; assertion 2.
AOM_000563,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000575,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000580,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000585,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000586,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000634,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000639,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001274,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001290,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001614,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001622,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001772,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001806,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001844,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001883,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002015,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002016,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002039,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002114,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006126,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006226,aom:materialComponent,AOM_101104,retained-generated-assertion,aom:materialComponent,AOM_101104,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001219,aom:materialComponent,AOM_101105,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006001,aom:materialComponent,AOM_101105,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006002,aom:materialComponent,AOM_101105,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006076,aom:materialComponent,AOM_101105,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000572,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000579,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000581,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000582,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_000584,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001179,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001197,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001241,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001262,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001271,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001285,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001291,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001408,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001617,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001624,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001682,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001684,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001686,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001687,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001688,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001750,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001751,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001835,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001885,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001887,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001890,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002084,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_002117,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003102,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_003692,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_004005,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006035,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006040,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006042,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006133,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006142,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006165,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006175,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006181,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006190,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006191,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006192,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006206,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006244,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006259,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_006260,aom:materialComponent,AOM_101106,removed-tautological-component-assertion,,,approved,Pete Steward,2026-08-20,docs/decisions/0048-chemical-identity-composition-and-component-model.md,Generated from approved rule under recorded guard; legacy material identity preserved.
