feed_material_id,feed_material_label,target_property,target_concept_id,target_label,review_axis,recommended_disposition,status,reviewer,review_date,evidence,rationale,rule_id
AOM_001313,Whole-grain maize,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001318,Wheat Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001324,Ground whole-grain maize,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001331,Oat Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001679,Maize Grain Ground,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001813,Sorghum Brewers Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001814,Sorghum Brewers Grain Dried,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001896,Blue Lupin Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001906,Blue Lupin Grain Roasted,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001907,Blue Lupin Grain Dried,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001945,Sorghum Brewers Grain Dried Refermented,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001959,Oat Grain Dried Wilted,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_002017,Wheat Grain Ground,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_002116,White Lupin Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_002125,White Lupin Grain Dehulled Dried Soaked,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_002126,White Lupin Grain Dried Soaked,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_003565,Cereal Spent Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_004003,Maize Yellow Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_006005,Sorghum Brewers Grain Refermented,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_006033,Barley Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_006034,Barley Sprouted Grain,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_006064,Cereal Spent Grain Ground,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_006156,Rice Grain Ground,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_006164,Maize Grain Crushed,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_006220,Distillers Grain Dried,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_012120,White Lupin Grain Roasted,aom:ingredientPart,AOM_101074,Grain,material-component,hold-exact-anatomical-scope,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_001189,Cowpea Vine,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_001267,Sweet Potato Vine,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_001268,Sweet Potato Vine Wilted,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_001954,Sweet Potato Vine Ensiled,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_003853,Sweet Potato Vine Dried,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_003933,Watermelon Vine,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_003960,Common bean vine,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_006108,Green Bean Vine Dried,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_006182,Watermelon Vine Dried,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_006183,Watermelon Vine Dried Fermented,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_006403,Sweet Potato Vine Ensiled Wilted,aom:ingredientPart,AOM_101107,Vine,material-component,move-under-plant-anatomy,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_000752,Chamomile Flower,aom:ingredientPart,AOM_101117,Flower,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_99037;wfo-0000005006,Explicit descriptor “flower” mapped through hard-tail decision AOM_000752; assertion 1.,
AOM_006323,Chamomile Flower By Product,aom:ingredientPart,AOM_101117,Flower,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_99037;wfo-0000005006,Explicit descriptor “flower” mapped through hard-tail decision AOM_006323; assertion 2.,
AOM_003879,Cochlospermum planchonii Rhizomes,aom:ingredientPart,AOM_101121,Rhizome,material-component,move-under-plant-anatomy,approved,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_2086535;wfo-0000902538,Explicit descriptor “rhizomes” mapped through hard-tail decision AOM_003879; assertion 1.,
AOM_001880,Cod Liver Oil,aom:ingredientPart,AOM_101122,Liver,material-component,move-under-animal-anatomy,approved,Pete Steward,2026-08-06,review/livestock-v13/workbook_source_cohort.csv,Explicit descriptor “liver” mapped through hard-tail decision AOM_001880; assertion 2.,
AOM_000563,Unspecified Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_000575,Rice Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_000580,Rye Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_000585,Wheat Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_000586,Wheat Bran Remoulage,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_000634,Cassava Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_000639,Concentrate Cassava Bran Fish Waste,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001274,Unspecified Crop Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001290,Millet Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001614,Maize Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001622,Wheat Bran Ground,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001772,Sorghum Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001806,Barley Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001844,Maize Bran Ground,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001883,Unspecified Bran Ground,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_002015,Unspecified Bran Dried Ground,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_002016,Maize Bran Dried Ground,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_002039,Megathyrsus maximus Bran,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_002114,Rice Bran Solvent,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_006126,Maize Bran Dried,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_006226,Maize Bran Alkali Treated Ground,aom:materialComponent,AOM_101104,Bran,material-component,retain-and-reparent,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-BRAN
AOM_001219,Lablab purpureus Stover,aom:materialComponent,AOM_101105,Stover,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STOVER
AOM_006001,Maize Stover,aom:materialComponent,AOM_101105,Stover,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STOVER
AOM_006002,Maize Stover Urea Treated,aom:materialComponent,AOM_101105,Stover,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STOVER
AOM_006076,Maize Stover Ensiled,aom:materialComponent,AOM_101105,Stover,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STOVER
AOM_000572,Maize Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_000579,Rice Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_000581,Sorghum Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_000582,Unspecified Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_000584,Barley Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001179,Common Bean Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001197,Teff Straw Crushed,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001241,Trifolium alexandrinum Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001262,Wheat Straw Dried Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001271,Soybean Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001285,Pea Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001291,Millet Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001408,Panicum maximum Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001617,Maize Straw Dried Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001624,Wheat Straw Lime Treated Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001682,Maize Straw Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001684,Maize Straw Dried Ensiled Ground Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001686,Maize Straw Dried,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001687,Maize Straw Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001688,Maize Straw Ground Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001750,Wheat Straw Ground,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001751,Wheat Straw Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001835,Oat Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001885,Maize Straw Ensiled Urea Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001887,Wheat Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_001890,Groundnut Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_002084,Spent Rice Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_002117,Sorghum Straw Alkali Treated Dried,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_003102,Teff Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_003692,Rice Straw Molasses Treated,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_004005,Finger Millet Straw,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006035,Barley Straw Fermented,aom:materialComponent,AOM_101106,Straw,material-component,remove-component-use-hold-identity,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
