feed_material_id,target_property,target_concept_id,target_label,rule_id,status,reviewer,review_date,evidence,rationale
AOM_006095,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006095,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006096,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006098,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006098,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006099,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006100,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006100,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006101,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006104,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006104,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006105,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006105,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006107,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006108,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006108,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006109,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006110,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006111,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006111,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006112,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006113,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006113,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006114,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006116,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006117,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006120,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006121,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006121,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006122,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006122,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006124,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006126,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006126,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006127,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006127,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006128,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006128,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006129,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006129,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006129,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006130,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006130,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006133,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006136,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006136,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006137,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006138,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006139,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006140,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006140,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006142,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006142,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006143,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006143,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006144,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006144,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006145,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006145,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006146,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006147,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006147,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006148,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006149,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006151,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006151,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006151,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006154,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006156,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006158,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006159,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006160,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006161,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006161,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006161,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006162,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006162,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006162,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006163,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006163,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006163,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006165,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006166,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006166,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006167,aom:presentationForm,AOM_101125,Comminuted particle form,STRUCT-FORM-GRINDING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified."
AOM_006167,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006170,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
AOM_006170,aom:productRole,AOM_101062,By-product role,STRUCT-ROLE-LEGACY-BYPRODUCT,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.
AOM_006171,aom:moistureCondition,AOM_101054,Dried moisture condition,STRUCT-MOISTURE-DRYING,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.
