subject_id,preferred_label,target_scheme,target_id,target_uri,original_value,mapping_relation,decision,publish,status,definition_evidence_grade,reviewer,review_date,evidence,rationale
AOM_001817,Legume Residue,ncbi-taxonomy,NCBITaxon_3821,http://purl.obolibrary.org/obo/NCBITaxon_3821,http://purl.obolibrary.org/obo/NCBITaxon_3821,relatedMatch,remove_contradictory_mapping,false,excluded,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_3821,Authority target identifies a different taxon or material; retain original value only in immutable audit cohort.
AOM_001818,Ensete ventricosum Corm,feedipedia,22889,https://www.feedipedia.org/node/22889,https://www.feedipedia.org/node/22889,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/22889,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001818,Ensete ventricosum Corm,ncbi-taxonomy,NCBITaxon_4639,http://purl.obolibrary.org/obo/NCBITaxon_4639,http://purl.obolibrary.org/obo/NCBITaxon_4639,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_4639,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001818,Ensete ventricosum Corm,world-flora-online,wfo-0000407924,,wfo-0000407924,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000407924,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001821,Terminalia brownii,agrovoc,c_32258,http://aims.fao.org/aos/agrovoc/c_32258,http://aims.fao.org/aos/agrovoc/c_32258,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://aims.fao.org/aos/agrovoc/c_32258,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001821,Terminalia brownii,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001821,Terminalia brownii,feedipedia,812699,https://www.feedipedia.org/node/812699,https://www.feedipedia.org/node/812699,relatedMatch,retain_related_evidence_hold,true,review-held,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/812699,Target may remain discoverable as related evidence but cannot support identity or definition while warned or unreachable.
AOM_001821,Terminalia brownii,ncbi-taxonomy,NCBITaxon_684020,http://purl.obolibrary.org/obo/NCBITaxon_684020,http://purl.obolibrary.org/obo/NCBITaxon_684020,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_684020,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001821,Terminalia brownii,world-flora-online,wfo-0001296425,,wfo-0001296425,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0001296425,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001837,Palm Oil Sludge,agrovoc,c_5514,http://aims.fao.org/aos/agrovoc/c_5514,http://aims.fao.org/aos/agrovoc/c_5514,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://aims.fao.org/aos/agrovoc/c_5514,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001837,Palm Oil Sludge,cpc-product,21651,,21651,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,21651,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001837,Palm Oil Sludge,feedipedia,15497,https://www.feedipedia.org/node/15497,https://www.feedipedia.org/node/15497,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/15497,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001837,Palm Oil Sludge,ncbi-taxonomy,NCBITaxon_4710,http://purl.obolibrary.org/obo/NCBITaxon_4710,http://purl.obolibrary.org/obo/NCBITaxon_4710,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_4710,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001837,Palm Oil Sludge,world-flora-online,wfo-7000000046,,wfo-7000000046,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-7000000046,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001842,Cabbage Discards,agrovoc,c_5514,http://aims.fao.org/aos/agrovoc/c_5514,http://aims.fao.org/aos/agrovoc/c_5514,relatedMatch,remove_contradictory_mapping,false,excluded,insufficient,Pete Steward,2026-08-06,http://aims.fao.org/aos/agrovoc/c_5514,Authority target identifies a different taxon or material; retain original value only in immutable audit cohort.
AOM_001842,Cabbage Discards,ncbi-taxonomy,NCBITaxon_4710,http://purl.obolibrary.org/obo/NCBITaxon_4710,http://purl.obolibrary.org/obo/NCBITaxon_4710,relatedMatch,remove_contradictory_mapping,false,excluded,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_4710,Authority target identifies a different taxon or material; retain original value only in immutable audit cohort.
AOM_001842,Cabbage Discards,world-flora-online,wfo-0000571350,,wfo-0000571350,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000571350,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001845,Malt Sprout,feedipedia,11829,https://www.feedipedia.org/node/11829,https://www.feedipedia.org/node/11829,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11829,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001845,Malt Sprout,world-flora-online,wfo-0000875054,,wfo-0000875054,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000875054,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001892,Sorghum Threshed Top,cpc-product,0114,,0114,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,0114,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001892,Sorghum Threshed Top,feedipedia,12624,https://www.feedipedia.org/node/12624,https://www.feedipedia.org/node/12624,relatedMatch,remove_contradictory_mapping,false,excluded,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12624,Authority target identifies a different taxon or material; retain original value only in immutable audit cohort.
AOM_001892,Sorghum Threshed Top,ncbi-taxonomy,NCBITaxon_3847,http://purl.obolibrary.org/obo/NCBITaxon_3847,http://purl.obolibrary.org/obo/NCBITaxon_3847,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_3847,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001892,Sorghum Threshed Top,world-flora-online,wfo-0000181462,,wfo-0000181462,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000181462,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001914,Opuntia ficus indica Cladode,feedipedia,11595,https://www.feedipedia.org/node/11595,https://www.feedipedia.org/node/11595,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11595,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001914,Opuntia ficus indica Cladode,ncbi-taxonomy,NCBITaxon_371859,http://purl.obolibrary.org/obo/NCBITaxon_371859,http://purl.obolibrary.org/obo/NCBITaxon_371859,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_371859,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001914,Opuntia ficus indica Cladode,world-flora-online,wfo-0000385761,,wfo-0000385761,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000385761,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001967,Grewia spp.,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001967,Grewia spp.,feedipedia,12149,https://www.feedipedia.org/node/12149,https://www.feedipedia.org/node/12149,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12149,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001967,Grewia spp.,ncbi-taxonomy,NCBITaxon_82407,http://purl.obolibrary.org/obo/NCBITaxon_82407,http://purl.obolibrary.org/obo/NCBITaxon_82407,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_82407,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_001967,Grewia spp.,world-flora-online,wfo-4000016210,,wfo-4000016210,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-4000016210,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002106,Cocoa Bean Cake,agrovoc,c_24831,http://aims.fao.org/aos/agrovoc/c_24831,http://aims.fao.org/aos/agrovoc/c_24831,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://aims.fao.org/aos/agrovoc/c_24831,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002106,Cocoa Bean Cake,cpc-component,2191,,2191,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,2191,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002106,Cocoa Bean Cake,cpc-product,0164,,0164,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,0164,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002106,Cocoa Bean Cake,feedipedia,11693,https://www.feedipedia.org/node/11693,https://www.feedipedia.org/node/11693,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11693,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002106,Cocoa Bean Cake,ncbi-taxonomy,NCBITaxon_3641,http://purl.obolibrary.org/obo/NCBITaxon_3641,http://purl.obolibrary.org/obo/NCBITaxon_3641,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_3641,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002106,Cocoa Bean Cake,world-flora-online,wfo-0000458440,,wfo-0000458440,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000458440,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002107,Cocoa Bean,agrovoc,c_24831,http://aims.fao.org/aos/agrovoc/c_24831,http://aims.fao.org/aos/agrovoc/c_24831,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://aims.fao.org/aos/agrovoc/c_24831,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002107,Cocoa Bean,cpc-product,0164,,0164,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,0164,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002107,Cocoa Bean,feedipedia,11693,https://www.feedipedia.org/node/11693,https://www.feedipedia.org/node/11693,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11693,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002107,Cocoa Bean,ncbi-taxonomy,NCBITaxon_3641,http://purl.obolibrary.org/obo/NCBITaxon_3641,http://purl.obolibrary.org/obo/NCBITaxon_3641,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_3641,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002107,Cocoa Bean,world-flora-online,wfo-0000458440,,wfo-0000458440,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000458440,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002132,Rottboellia cochinchinensis,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002132,Rottboellia cochinchinensis,feedipedia,11528,https://www.feedipedia.org/node/11528,https://www.feedipedia.org/node/11528,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11528,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002132,Rottboellia cochinchinensis,ncbi-taxonomy,NCBITaxon_300125,http://purl.obolibrary.org/obo/NCBITaxon_300125,http://purl.obolibrary.org/obo/NCBITaxon_300125,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_300125,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002132,Rottboellia cochinchinensis,world-flora-online,wfo-0000896247,,wfo-0000896247,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000896247,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002136,Linseed Cake,cpc-component,2191,,2191,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,2191,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002136,Linseed Cake,cpc-product,01441,,01441,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01441,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002136,Linseed Cake,feedipedia,12262,https://www.feedipedia.org/node/12262,https://www.feedipedia.org/node/12262,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12262,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002136,Linseed Cake,ncbi-taxonomy,NCBITaxon_180498,http://purl.obolibrary.org/obo/NCBITaxon_180498,http://purl.obolibrary.org/obo/NCBITaxon_180498,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_180498,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002136,Linseed Cake,world-flora-online,wfo-0000366385,,wfo-0000366385,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000366385,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002166,Sugarcane Bagasse,cpc-component,39141,,39141,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,39141,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002166,Sugarcane Bagasse,cpc-product,01802,,01802,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01802,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002166,Sugarcane Bagasse,feedipedia,11673,https://www.feedipedia.org/node/11673,https://www.feedipedia.org/node/11673,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11673,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002166,Sugarcane Bagasse,ncbi-taxonomy,NCBITaxon_4547,http://purl.obolibrary.org/obo/NCBITaxon_4547,http://purl.obolibrary.org/obo/NCBITaxon_4547,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_4547,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002166,Sugarcane Bagasse,world-flora-online,wfo-0000896660,,wfo-0000896660,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000896660,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002206,Acacia Albida,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002206,Acacia Albida,feedipedia,11539,https://www.feedipedia.org/node/11539,https://www.feedipedia.org/node/11539,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11539,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002206,Acacia Albida,ncbi-taxonomy,NCBITaxon_138055,http://purl.obolibrary.org/obo/NCBITaxon_138055,http://purl.obolibrary.org/obo/NCBITaxon_138055,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_138055,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002206,Acacia Albida,world-flora-online,wfo-1200021924,,wfo-1200021924,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-1200021924,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002218,Mung Bean Haulm,feedipedia,12351,https://www.feedipedia.org/node/12351,https://www.feedipedia.org/node/12351,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12351,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002218,Mung Bean Haulm,ncbi-taxonomy,NCBITaxon_157791,http://purl.obolibrary.org/obo/NCBITaxon_157791,http://purl.obolibrary.org/obo/NCBITaxon_157791,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_157791,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_002218,Mung Bean Haulm,world-flora-online,wfo-0000183493,,wfo-0000183493,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000183493,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003064,Aspilia africana,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003064,Aspilia africana,feedipedia,579,https://www.feedipedia.org/node/579,https://www.feedipedia.org/node/579,relatedMatch,retain_related_evidence_hold,true,review-held,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/579,Target may remain discoverable as related evidence but cannot support identity or definition while warned or unreachable.
AOM_003064,Aspilia africana,world-flora-online,wfo-0000122653,,wfo-0000122653,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000122653,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003072,Groundnut,cpc-product,0142,,0142,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,0142,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003072,Groundnut,feedipedia,12165,https://www.feedipedia.org/node/12165,https://www.feedipedia.org/node/12165,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12165,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003072,Groundnut,ncbi-taxonomy,NCBITaxon_3818,http://purl.obolibrary.org/obo/NCBITaxon_3818,http://purl.obolibrary.org/obo/NCBITaxon_3818,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_3818,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003072,Groundnut,world-flora-online,wfo-0000174378,,wfo-0000174378,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000174378,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003075,Balanites aegyptiaca,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003075,Balanites aegyptiaca,feedipedia,11591,https://www.feedipedia.org/node/11591,https://www.feedipedia.org/node/11591,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11591,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003075,Balanites aegyptiaca,ncbi-taxonomy,NCBITaxon_886265,http://purl.obolibrary.org/obo/NCBITaxon_886265,http://purl.obolibrary.org/obo/NCBITaxon_886265,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_886265,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003075,Balanites aegyptiaca,world-flora-online,wfo-0000313273,,wfo-0000313273,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0000313273,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003172,Food Waste,cpc-product,391,,391,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,391,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003172,Food Waste,feedipedia,614,https://www.feedipedia.org/node/614,https://www.feedipedia.org/node/614,relatedMatch,retain_related_evidence_hold,true,review-held,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/614,Target may remain discoverable as related evidence but cannot support identity or definition while warned or unreachable.
AOM_003206,Poultry byproduct,feedipedia,12911,https://www.feedipedia.org/node/12911,https://www.feedipedia.org/node/12911,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12911,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003482,Sugar Beet,cpc-product,01801,,01801,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01801,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003482,Sugar Beet,feedipedia,11843,https://www.feedipedia.org/node/11843,https://www.feedipedia.org/node/11843,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11843,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003482,Sugar Beet,ncbi-taxonomy,NCBITaxon_3555,http://purl.obolibrary.org/obo/NCBITaxon_3555,http://purl.obolibrary.org/obo/NCBITaxon_3555,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_3555,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003482,Sugar Beet,world-flora-online,wfo-0001235049,,wfo-0001235049,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-0001235049,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003677,Panicum,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003677,Panicum,feedipedia,11522,https://www.feedipedia.org/node/11522,https://www.feedipedia.org/node/11522,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11522,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003677,Panicum,ncbi-taxonomy,NCBITaxon_4539,http://purl.obolibrary.org/obo/NCBITaxon_4539,http://purl.obolibrary.org/obo/NCBITaxon_4539,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,http://purl.obolibrary.org/obo/NCBITaxon_4539,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003677,Panicum,world-flora-online,wfo-4000027882,,wfo-4000027882,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,wfo-4000027882,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003893,Bambusa balcooa,cpc-component,01919.9,,01919.9,relatedMatch,retain_related_nondefinitional,true,reviewed-related,insufficient,Pete Steward,2026-08-06,01919.9,"Cross-domain or granularity-mismatched target is useful related evidence, not synonymy or definition-grade identity evidence."
AOM_003893,Bambusa balcooa,feedipedia,11799,https://www.feedipedia.org/node/11799,https://www.feedipedia.org/node/11799,relatedMatch,remove_contradictory_mapping,false,excluded,insufficient,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11799,Authority target identifies a different taxon or material; retain original value only in immutable audit cohort.
