feed_material_id,target_property,target_concept_id,target_label,status,reviewer,review_date,evidence,rationale,rule_id,target_uri,target_type
AOM_006158,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006159,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006160,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006161,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006161,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006161,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006162,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006162,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006162,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006163,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006163,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006163,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006165,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006166,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006166,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006167,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006167,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006170,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006170,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006171,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006171,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006171,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006172,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006172,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006172,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006173,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006173,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006174,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006174,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006175,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006176,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006176,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006177,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006178,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006179,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006181,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006182,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006182,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006183,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006183,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006184,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006185,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006185,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006186,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006186,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006187,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006188,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006190,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006190,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006191,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006191,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006192,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006192,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006194,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006194,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006196,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006198,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006198,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006199,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006201,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006201,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006204,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006206,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006207,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006208,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006208,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006209,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006210,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006212,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006213,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006214,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006215,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006215,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006216,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006217,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006217,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006218,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006218,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006219,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006219,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
AOM_006220,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006220,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006221,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006222,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006223,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006224,aom:moistureCondition,AOM_101054,Dried moisture condition,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,Approved Drying process supports dried moisture condition without implying one presentation form.,STRUCT-MOISTURE-DRYING,,
AOM_006224,aom:productRole,AOM_101062,By-product role,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/legacy_records.csv;docs/decisions/0041-feed-material-structural-model.md,Canonical legacy by-product branch classification translated to explicit productRole; compatibility hierarchy retained.,STRUCT-ROLE-LEGACY-BYPRODUCT,,
AOM_006226,aom:presentationForm,AOM_101125,Comminuted particle form,approved-generated,Pete Steward,2026-08-11,data/livestock-staging/approved_generated_feed_material_facets.csv;docs/decisions/0042-feed-process-and-material-state-axes.md,"Approved Grinding process supports broad comminuted-particle presentation; bulk consistency, moisture, particle size, and meal/powder subtype remain unspecified.",STRUCT-FORM-GRINDING,,
